-181.185, -50.712, 14.149, 23.083
-181.183, -51.185, 14.195, 23.116
-181.180, -51.659, 14.241, 23.149
-181.178, -52.135, 14.287, 23.182
-181.175, -52.612, 14.333, 23.215
-181.172, -53.091, 14.380, 23.248
-181.169, -53.572, 14.427, 23.281
-181.167, -54.054, 14.473, 23.314
-181.164, -54.537, 14.520, 23.347
-181.161, -55.023, 14.567, 23.380
-181.158, -55.509, 14.615, 23.413
-181.156, -55.998, 14.662, 23.446
-181.153, -56.488, 14.709, 23.479
-181.150, -56.979, 14.757, 23.512
-181.147, -57.472, 14.805, 23.545
-181.144, -57.967, 14.853, 23.578
-181.141, -58.463, 14.901, 23.611
-181.138, -58.961, 14.949, 23.644
-181.135, -59.461, 14.998, 23.677
-181.132, -59.962, 15.046, 23.710
-181.129, -60.465, 15.095, 23.743
-181.126, -60.969, 15.144, 23.776
-181.123, -61.475, 15.193, 23.809
-181.120, -61.983, 15.242, 23.842
-181.117, -62.492, 15.291, 23.875
-181.114, -63.003, 15.340, 23.908
-181.111, -63.516, 15.390, 23.941
-181.108, -64.030, 15.440, 23.974
-181.105, -64.546, 15.489, 24.007
-181.101, -65.063, 15.539, 24.040
-181.098, -65.583, 15.590, 24.073
-181.095, -66.104, 15.640, 24.106
-181.092, -66.626, 15.690, 24.139
-181.088, -67.150, 15.741, 24.172
-181.085, -67.676, 15.791, 24.205
-181.082, -68.204, 15.842, 24.238
-181.078, -68.733, 15.893, 24.271
-181.075, -69.265, 15.945, 24.304
-181.072, -69.797, 15.996, 24.337
-181.068, -70.332, 16.047, 24.370
-181.065, -70.868, 16.099, 24.403
-181.061, -71.406, 16.151, 24.436
-181.058, -71.946, 16.203, 24.469
-181.054, -72.487, 16.255, 24.502
-181.051, -73.030, 16.307, 24.535
-181.047, -73.575, 16.359, 24.568
-181.044, -74.122, 16.412, 24.601
-181.040, -74.670, 16.464, 24.634
-181.036, -75.220, 16.517, 24.667
-181.033, -75.772, 16.570, 24.700
-181.029, -76.326, 16.623, 24.733
-181.025, -76.881, 16.676, 24.766
-181.022, -77.438, 16.730, 24.799
-181.018, -77.997, 16.783, 24.832
-181.014, -78.558, 16.837, 24.865
-181.010, -79.121, 16.891, 24.898
-181.006, -79.685, 16.945, 24.931
-181.003, -80.251, 16.999, 24.964
-180.999, -80.819, 17.053, 24.997
-180.995, -81.389, 17.108, 25.030
-180.991, -81.961, 17.162, 25.063
-180.987, -82.534, 17.217, 25.096
-180.983, -83.110, 17.272, 25.129
-180.979, -83.687, 17.327, 25.162
-180.975, -84.266, 17.382, 25.195
-180.971, -84.847, 17.437, 25.228
-180.967, -85.429, 17.493, 25.261
-180.962, -86.014, 17.548, 25.294
-180.958, -86.600, 17.604, 25.327
-180.954, -87.188, 17.660, 25.360
-180.950, -87.778, 17.716, 25.393
-180.946, -88.370, 17.771, 25.426
-180.941, -88.964, 17.826, 25.459
-180.937, -89.559, 17.879, 25.492
-180.933, -90.157, 17.931, 25.525
-180.928, -90.756, 17.981, 25.558
-180.924, -91.356, 18.028, 25.591
-180.920, -91.958, 18.071, 25.624
-180.915, -92.561, 18.110, 25.657
-180.911, -93.166, 18.144, 25.690
-180.906, -93.771, 18.173, 25.723
-180.902, -94.377, 18.195, 25.756
-180.897, -94.984, 18.211, 25.789
-180.893, -95.591, 18.218, 25.822
-180.888, -96.198, 18.218, 25.855
-180.883, -96.804, 18.209, 25.888
-180.879, -97.411, 18.192, 25.921
-180.874, -98.016, 18.167, 25.954
-180.870, -98.620, 18.134, 25.987
-180.865, -99.223, 18.095, 26.020
-180.860, -99.825, 18.049, 26.053
-180.855, -100.425, 17.998, 26.086
-180.851, -101.023, 17.943, 26.119
-180.846, -101.619, 17.883, 26.152
-180.841, -102.213, 17.821, 26.185
-180.837, -102.805, 17.757, 26.218
-180.832, -103.395, 17.691, 26.251
-180.827, -103.982, 17.625, 26.284
-180.823, -104.568, 17.559, 26.317
-180.818, -105.151, 17.494, 26.350
-180.813, -105.732, 17.431, 26.383
-180.808, -106.312, 17.369, 26.416
-180.804, -106.889, 17.309, 26.449
-180.799, -107.464, 17.252, 26.482
-180.794, -108.038, 17.198, 26.515
-180.789, -108.610, 17.147, 26.548
-180.785, -109.180, 17.099, 26.581
-180.780, -109.749, 17.055, 26.614
-180.775, -110.317, 17.013, 26.647
-180.770, -110.883, 16.975, 26.680
-180.766, -111.448, 16.940, 26.713
-180.761, -112.012, 16.908, 26.746
-180.756, -112.575, 16.879, 26.779
-180.751, -113.137, 16.853, 26.812
-180.746, -113.698, 16.829, 26.845
-180.742, -114.259, 16.808, 26.878
-180.737, -114.819, 16.789, 26.911
-180.732, -115.378, 16.771, 26.944
-180.727, -115.937, 16.755, 26.977
-180.722, -116.495, 16.741, 27.010
-180.717, -117.053, 16.728, 27.043
-180.712, -117.610, 16.715, 27.076
-180.708, -118.167, 16.703, 27.109
-180.703, -118.724, 16.691, 27.142
-180.698, -119.280, 16.679, 27.175
-180.693, -119.836, 16.667, 27.208
-180.688, -120.391, 16.655, 27.241
-180.683, -120.946, 16.642, 27.274
-180.678, -121.501, 16.628, 27.307
-180.673, -122.055, 16.613, 27.340
-180.668, -122.608, 16.597, 27.373
-180.663, -123.161, 16.579, 27.406
-180.658, -123.713, 16.561, 27.439
-180.653, -124.264, 16.541, 27.472
-180.648, -124.815, 16.519, 27.505
-180.643, -125.365, 16.496, 27.538
-180.638, -125.914, 16.472, 27.571
-180.632, -126.463, 16.447, 27.604
-180.627, -127.010, 16.420, 27.637
-180.622, -127.557, 16.392, 27.670
-180.617, -128.102, 16.363, 27.703
-180.612, -128.647, 16.333, 27.736
-180.607, -129.190, 16.302, 27.769
-180.602, -129.733, 16.270, 27.802
-180.597, -130.274, 16.238, 27.835
-180.591, -130.815, 16.206, 27.868
-180.586, -131.354, 16.173, 27.901
-180.581, -131.892, 16.140, 27.934
-180.576, -132.429, 16.107, 27.967
-180.571, -132.965, 16.074, 28.000
-180.565, -133.500, 16.041, 28.033
-180.560, -134.034, 16.008, 28.066
-180.555, -134.567, 15.976, 28.099
-180.550, -135.098, 15.944, 28.132
-180.544, -135.629, 15.913, 28.165
-180.539, -136.159, 15.882, 28.198
-180.534, -136.687, 15.852, 28.231
-180.529, -137.215, 15.822, 28.264
-180.523, -137.741, 15.793, 28.297
-180.518, -138.267, 15.765, 28.330
-180.513, -138.792, 15.737, 28.363
-180.507, -139.316, 15.710, 28.396
-180.502, -139.839, 15.683, 28.429
-180.497, -140.361, 15.657, 28.462
-180.491, -140.882, 15.632, 28.495
-180.486, -141.403, 15.607, 28.528
-180.480, -141.922, 15.583, 28.561
-180.475, -142.441, 15.558, 28.594
-180.470, -142.959, 15.535, 28.627
-180.464, -143.476, 15.511, 28.660
-180.459, -143.993, 15.488, 28.693
-180.453, -144.509, 15.464, 28.726
-180.448, -145.023, 15.441, 28.759
-180.442, -145.538, 15.418, 28.792
-180.437, -146.051, 15.395, 28.825
-180.431, -146.564, 15.372, 28.858
-180.426, -147.075, 15.349, 28.891
-180.420, -147.586, 15.326, 28.924
-180.415, -148.097, 15.303, 28.957
-180.409, -148.606, 15.279, 28.990
-180.403, -149.115, 15.256, 29.023
-180.398, -149.623, 15.232, 29.056
-180.392, -150.130, 15.208, 29.089
-180.386, -150.636, 15.184, 29.122
-180.381, -151.142, 15.159, 29.155
-180.375, -151.646, 15.134, 29.188
-180.369, -152.150, 15.110, 29.221
-180.364, -152.653, 15.085, 29.254
-180.358, -153.155, 15.060, 29.287
-180.352, -153.657, 15.034, 29.320
-180.346, -154.157, 15.009, 29.353
-180.341, -154.657, 14.983, 29.386
-180.335, -155.155, 14.958, 29.419
-180.329, -155.653, 14.932, 29.452
-180.323, -156.150, 14.906, 29.485
-180.317, -156.647, 14.881, 29.518
-180.311, -157.142, 14.855, 29.551
-180.305, -157.636, 14.829, 29.584
-180.299, -158.130, 14.804, 29.617
-180.293, -158.623, 14.778, 29.650
-180.287, -159.115, 14.753, 29.683
-180.281, -159.606, 14.727, 29.716
-180.275, -160.096, 14.702, 29.749
-180.269, -160.586, 14.677, 29.782
-180.263, -161.074, 14.652, 29.815
-180.257, -161.562, 14.627, 29.848
-180.251, -162.049, 14.602, 29.881
-180.245, -162.535, 14.578, 29.914
-180.239, -163.020, 14.553, 29.947
-180.233, -163.505, 14.529, 29.980
-180.226, -163.988, 14.505, 30.013
-180.220, -164.471, 14.481, 30.046
-180.214, -164.953, 14.457, 30.079
-180.208, -165.434, 14.433, 30.112
-180.201, -165.915, 14.409, 30.145
-180.195, -166.395, 14.385, 30.178
-180.188, -166.874, 14.362, 30.211
-180.182, -167.352, 14.338, 30.244
-180.175, -167.829, 14.315, 30.277
-180.169, -168.305, 14.291, 30.310
-180.162, -168.781, 14.268, 30.343
-180.156, -169.256, 14.245, 30.376
-180.149, -169.730, 14.222, 30.409
-180.142, -170.204, 14.198, 30.442
-180.136, -170.676, 14.175, 30.475
-180.129, -171.148, 14.152, 30.508
-180.122, -171.619, 14.129, 30.541
-180.115, -172.090, 14.106, 30.574
-180.108, -172.559, 14.082, 30.607
-180.101, -173.028, 14.059, 30.640
-180.094, -173.496, 14.036, 30.673
-180.087, -173.963, 14.013, 30.706
-180.080, -174.430, 13.990, 30.739
-180.072, -174.896, 13.966, 30.772
-180.065, -175.360, 13.943, 30.805
-180.057, -175.825, 13.920, 30.838
-180.050, -176.288, 13.897, 30.871
-180.042, -176.750, 13.874, 30.904
-180.034, -177.212, 13.851, 30.937
-180.025, -177.673, 13.828, 30.970
-180.016, -178.134, 13.805, 31.003
-180.007, -178.593, 13.782, 31.036
-179.997, -179.052, 13.758, 31.069
-179.986, -179.510, 13.735, 31.102
-179.974, -179.967, 13.712, 31.135
-179.962, -180.423, 13.689, 31.168
-179.948, -180.879, 13.666, 31.201
-179.934, -181.333, 13.644, 31.234
-179.918, -181.787, 13.621, 31.267
-179.902, -182.240, 13.598, 31.300
-179.884, -182.693, 13.575, 31.333
-179.864, -183.144, 13.552, 31.366
-179.844, -183.595, 13.530, 31.399
-179.821, -184.045, 13.507, 31.432
-179.797, -184.494, 13.484, 31.465
-179.771, -184.942, 13.461, 31.498
-179.743, -185.389, 13.439, 31.531
-179.714, -185.835, 13.417, 31.564
-179.682, -186.281, 13.394, 31.597
-179.649, -186.725, 13.372, 31.630
-179.614, -187.169, 13.349, 31.663
-179.576, -187.612, 13.327, 31.696
-179.537, -188.054, 13.304, 31.729
-179.495, -188.495, 13.282, 31.762
-179.451, -188.934, 13.260, 31.795
-179.405, -189.373, 13.238, 31.828
-179.357, -189.811, 13.217, 31.861
-179.306, -190.248, 13.194, 31.894
-179.253, -190.684, 13.173, 31.927
-179.197, -191.119, 13.150, 31.960
-179.139, -191.553, 13.129, 31.993
-179.080, -191.986, 13.108, 32.026
-179.018, -192.418, 13.086, 32.059
-178.953, -192.848, 13.065, 32.092
-178.886, -193.278, 13.043, 32.125
-178.817, -193.707, 13.022, 32.158
-178.746, -194.134, 13.000, 32.191
-178.672, -194.560, 12.979, 32.224
-178.596, -194.986, 12.958, 32.257
-178.519, -195.410, 12.937, 32.290
-178.439, -195.833, 12.916, 32.323
-178.357, -196.255, 12.895, 32.356
-178.273, -196.676, 12.874, 32.389
-178.187, -197.096, 12.854, 32.422
-178.099, -197.514, 12.836, 32.455
-178.008, -197.932, 12.822, 32.488
-177.916, -198.349, 12.811, 32.521
-177.822, -198.765, 12.805, 32.554
-177.726, -199.181, 12.802, 32.587
-177.628, -199.597, 12.805, 32.620
-177.528, -200.012, 12.811, 32.653
-177.426, -200.427, 12.822, 32.686
-177.322, -200.842, 12.837, 32.719
-177.215, -201.257, 12.857, 32.752
-177.107, -201.672, 12.880, 32.785
-176.997, -202.088, 12.907, 32.818
-176.885, -202.505, 12.938, 32.851
-176.771, -202.921, 12.971, 32.884
-176.654, -203.339, 13.008, 32.917
-176.535, -203.757, 13.047, 32.950
-176.414, -204.176, 13.088, 32.983
-176.291, -204.596, 13.132, 33.016
-176.165, -205.016, 13.178, 33.049
-176.037, -205.438, 13.226, 33.082
-175.907, -205.861, 13.276, 33.115
-175.775, -206.285, 13.327, 33.148
-175.640, -206.709, 13.379, 33.181
-175.502, -207.135, 13.432, 33.214
-175.362, -207.562, 13.486, 33.247
-175.220, -207.990, 13.542, 33.280
-175.074, -208.419, 13.597, 33.313
-174.927, -208.849, 13.654, 33.346
-174.776, -209.280, 13.710, 33.379
-174.623, -209.712, 13.768, 33.412
-174.467, -210.145, 13.825, 33.445
-174.309, -210.579, 13.883, 33.478
-174.148, -211.015, 13.941, 33.511
-173.985, -211.451, 13.998, 33.544
-173.819, -211.889, 14.056, 33.577
-173.650, -212.328, 14.114, 33.610
-173.479, -212.767, 14.171, 33.643
-173.305, -213.208, 14.228, 33.676
-173.128, -213.650, 14.285, 33.709
-172.949, -214.092, 14.341, 33.742
-172.767, -214.536, 14.397, 33.775
-172.583, -214.980, 14.453, 33.808
-172.396, -215.426, 14.508, 33.841
-172.206, -215.872, 14.563, 33.874
-172.014, -216.319, 14.617, 33.907
-171.820, -216.767, 14.671, 33.940
-171.623, -217.216, 14.724, 33.973
-171.423, -217.666, 14.777, 34.006
-171.221, -218.116, 14.830, 34.039
-171.016, -218.568, 14.881, 34.072
-170.809, -219.020, 14.933, 34.105
-170.600, -219.473, 14.984, 34.138
-170.388, -219.926, 15.035, 34.171
-170.174, -220.381, 15.085, 34.204
-169.958, -220.836, 15.135, 34.237
-169.739, -221.292, 15.185, 34.270
-169.518, -221.749, 15.234, 34.303
-169.295, -222.206, 15.283, 34.336
-169.070, -222.664, 15.332, 34.369
-168.842, -223.123, 15.381, 34.402
-168.613, -223.583, 15.429, 34.435
-168.381, -224.043, 15.478, 34.468
-168.147, -224.505, 15.526, 34.501
-167.911, -224.967, 15.574, 34.534
-167.674, -225.429, 15.622, 34.567
-167.434, -225.893, 15.670, 34.600
-167.192, -226.357, 15.718, 34.633
-166.948, -226.822, 15.767, 34.666
-166.703, -227.288, 15.815, 34.699
-166.455, -227.755, 15.863, 34.732
-166.206, -228.223, 15.911, 34.765
-165.955, -228.691, 15.960, 34.798
-165.702, -229.160, 16.008, 34.831
-165.447, -229.631, 16.057, 34.864
-165.190, -230.102, 16.106, 34.897
-164.932, -230.574, 16.155, 34.930
-164.671, -231.046, 16.204, 34.963
-164.409, -231.520, 16.254, 34.996
-164.146, -231.995, 16.303, 35.029
-163.880, -232.470, 16.353, 35.062
-163.613, -232.947, 16.403, 35.095
-163.344, -233.425, 16.454, 35.128
-163.074, -233.903, 16.504, 35.161
-162.802, -234.383, 16.555, 35.194
-162.529, -234.864, 16.606, 35.227
-162.253, -235.346, 16.657, 35.260
-161.977, -235.829, 16.709, 35.293
-161.699, -236.313, 16.761, 35.326
-161.419, -236.798, 16.813, 35.359
-161.138, -237.284, 16.865, 35.392
-160.855, -237.772, 16.917, 35.425
-160.571, -238.260, 16.970, 35.458
-160.286, -238.750, 17.023, 35.491
-159.999, -239.241, 17.076, 35.524
-159.711, -239.734, 17.130, 35.557
-159.421, -240.228, 17.183, 35.590
-159.131, -240.723, 17.237, 35.623
-158.839, -241.219, 17.291, 35.656
-158.546, -241.717, 17.346, 35.689
-158.251, -242.217, 17.400, 35.722
-157.956, -242.717, 17.455, 35.755
-157.660, -243.220, 17.510, 35.788
-157.362, -243.723, 17.565, 35.821
-157.064, -244.229, 17.620, 35.854
-156.764, -244.736, 17.676, 35.887
-156.464, -245.244, 17.731, 35.920
-156.162, -245.754, 17.787, 35.953
-155.860, -246.266, 17.843, 35.986
-155.558, -246.780, 17.899, 36.019
-155.255, -247.295, 17.955, 36.052
-154.951, -247.813, 18.012, 36.085
-154.646, -248.332, 18.068, 36.118
-154.342, -248.853, 18.125, 36.151
-154.037, -249.376, 18.181, 36.184
-153.732, -249.902, 18.238, 36.217
-153.427, -250.430, 18.295, 36.250
-153.122, -250.959, 18.352, 36.283
-152.817, -251.491, 18.409, 36.316
-152.513, -252.026, 18.465, 36.349
-152.209, -252.563, 18.522, 36.382
-151.906, -253.102, 18.579, 36.415
-151.603, -253.644, 18.636, 36.448
-151.301, -254.189, 18.693, 36.481
-151.000, -254.736, 18.748, 36.514
-150.700, -255.285, 18.803, 36.547
-150.401, -255.838, 18.855, 36.580
-150.104, -256.393, 18.906, 36.613
-149.808, -256.951, 18.955, 36.646
-149.514, -257.512, 19.000, 36.679
-149.222, -258.074, 19.043, 36.712
-148.932, -258.640, 19.081, 36.745
-148.644, -259.208, 19.114, 36.778
-148.359, -259.778, 19.143, 36.811
-148.076, -260.351, 19.166, 36.844
-147.796, -260.925, 19.183, 36.877
-147.519, -261.501, 19.193, 36.910
-147.246, -262.080, 19.197, 36.943
-146.976, -262.659, 19.193, 36.976
-146.709, -263.240, 19.183, 37.009
-146.446, -263.822, 19.165, 37.042
-146.188, -264.405, 19.141, 37.075
-145.933, -264.988, 19.112, 37.108
-145.682, -265.573, 19.080, 37.141
-145.436, -266.157, 19.047, 37.174
-145.194, -266.743, 19.015, 37.207
-144.956, -267.329, 18.984, 37.240
-144.722, -267.916, 18.956, 37.273
-144.493, -268.504, 18.931, 37.306
-144.267, -269.092, 18.910, 37.339
-144.046, -269.681, 18.892, 37.372
-143.828, -270.272, 18.879, 37.405
-143.615, -270.863, 18.870, 37.438
-143.405, -271.456, 18.866, 37.471
-143.199, -272.050, 18.865, 37.504
-142.997, -272.646, 18.869, 37.537
-142.798, -273.243, 18.875, 37.570
-142.602, -273.841, 18.885, 37.603
-142.410, -274.441, 18.897, 37.636
-142.222, -275.042, 18.910, 37.669
-142.037, -275.645, 18.926, 37.702
-141.855, -276.250, 18.943, 37.735
-141.676, -276.856, 18.961, 37.768
-141.500, -277.464, 18.979, 37.801
-141.328, -278.073, 18.998, 37.834
-141.158, -278.683, 19.016, 37.867
-140.991, -279.295, 19.034, 37.900
-140.828, -279.909, 19.049, 37.933
-140.667, -280.523, 19.064, 37.966
-140.510, -281.139, 19.076, 37.999
-140.355, -281.756, 19.086, 38.032
-140.204, -282.374, 19.093, 38.065
-140.055, -282.993, 19.096, 38.098
-139.910, -283.613, 19.096, 38.131
-139.767, -284.233, 19.092, 38.164
-139.628, -284.853, 19.083, 38.197
-139.491, -285.474, 19.071, 38.230
-139.358, -286.095, 19.053, 38.263
-139.228, -286.715, 19.031, 38.296
-139.101, -287.336, 19.005, 38.329
-138.977, -287.956, 18.975, 38.362
-138.856, -288.576, 18.940, 38.395
-138.738, -289.195, 18.903, 38.428
-138.624, -289.813, 18.861, 38.461
-138.512, -290.430, 18.817, 38.494
-138.403, -291.046, 18.771, 38.527
-138.298, -291.661, 18.722, 38.560
-138.196, -292.276, 18.672, 38.593
-138.096, -292.888, 18.621, 38.626
-138.000, -293.500, 18.569, 38.659
-137.907, -294.110, 18.516, 38.692
-137.817, -294.719, 18.464, 38.725
-137.730, -295.327, 18.412, 38.758
-137.646, -295.933, 18.361, 38.791
-137.565, -296.538, 18.311, 38.824
-137.486, -297.142, 18.262, 38.857
-137.411, -297.745, 18.214, 38.890
-137.339, -298.347, 18.168, 38.923
-137.270, -298.947, 18.124, 38.956
-137.203, -299.546, 18.081, 38.989
-137.139, -300.145, 18.041, 39.022
-137.079, -300.742, 18.002, 39.055
-137.021, -301.338, 17.965, 39.088
-136.966, -301.934, 17.930, 39.121
-136.914, -302.528, 17.897, 39.154
-136.864, -303.122, 17.866, 39.187
-136.818, -303.715, 17.837, 39.220
-136.774, -304.307, 17.809, 39.253
-136.733, -304.899, 17.783, 39.286
-136.695, -305.490, 17.758, 39.319
-136.660, -306.080, 17.735, 39.352
-136.627, -306.670, 17.712, 39.385
-136.597, -307.259, 17.691, 39.418
-136.570, -307.847, 17.670, 39.451
-136.546, -308.435, 17.650, 39.484
-136.524, -309.023, 17.630, 39.517
-136.506, -309.610, 17.611, 39.550
-136.490, -310.196, 17.592, 39.583
-136.477, -310.782, 17.573, 39.616
-136.466, -311.367, 17.553, 39.649
-136.459, -311.952, 17.534, 39.682
-136.455, -312.535, 17.514, 39.715
-136.453, -313.119, 17.494, 39.748
-136.455, -313.701, 17.473, 39.781
-136.459, -314.283, 17.451, 39.814
-136.467, -314.864, 17.429, 39.847
-136.477, -315.444, 17.406, 39.880
-136.491, -316.024, 17.382, 39.913
-136.507, -316.602, 17.358, 39.946
-136.527, -317.180, 17.333, 39.979
-136.549, -317.756, 17.307, 40.012
-136.575, -318.332, 17.279, 40.045
-136.604, -318.906, 17.252, 40.078
-136.636, -319.479, 17.223, 40.111
-136.670, -320.052, 17.195, 40.144
-136.709, -320.622, 17.165, 40.177
-136.750, -321.192, 17.135, 40.210
-136.794, -321.761, 17.104, 40.243
-136.842, -322.328, 17.073, 40.276
-136.892, -322.894, 17.042, 40.309
-136.946, -323.458, 17.010, 40.342
-137.004, -324.022, 16.979, 40.375
-137.064, -324.583, 16.947, 40.408
-137.128, -325.144, 16.915, 40.441
-137.195, -325.702, 16.883, 40.474
-137.265, -326.260, 16.851, 40.507
-137.339, -326.816, 16.820, 40.540
-137.417, -327.370, 16.788, 40.573
-137.497, -327.923, 16.757, 40.606
-137.581, -328.474, 16.726, 40.639
-137.669, -329.024, 16.696, 40.672
-137.760, -329.572, 16.666, 40.705
-137.854, -330.118, 16.636, 40.738
-137.953, -330.663, 16.606, 40.771
-138.055, -331.206, 16.577, 40.804
-138.160, -331.748, 16.549, 40.837
-138.270, -332.288, 16.520, 40.870
-138.383, -332.826, 16.493, 40.903
-138.499, -333.362, 16.465, 40.936
-138.619, -333.897, 16.438, 40.969
-138.743, -334.430, 16.411, 41.002
-138.871, -334.961, 16.384, 41.035
-139.003, -335.490, 16.358, 41.068
-139.138, -336.017, 16.332, 41.101
-139.277, -336.543, 16.307, 41.134
-139.420, -337.066, 16.282, 41.167
-139.566, -337.588, 16.257, 41.200
-139.716, -338.108, 16.232, 41.233
-139.869, -338.626, 16.208, 41.266
-140.025, -339.142, 16.183, 41.299
-140.185, -339.657, 16.158, 41.332
-140.349, -340.169, 16.134, 41.365
-140.515, -340.680, 16.110, 41.398
-140.685, -341.188, 16.085, 41.431
-140.858, -341.695, 16.061, 41.464
-141.033, -342.200, 16.037, 41.497
-141.212, -342.703, 16.012, 41.530
-141.393, -343.204, 15.988, 41.563
-141.577, -343.704, 15.963, 41.596
-141.763, -344.202, 15.938, 41.629
-141.951, -344.697, 15.913, 41.662
-142.142, -345.191, 15.887, 41.695
-142.336, -345.683, 15.862, 41.728
-142.532, -346.174, 15.836, 41.761
-142.729, -346.662, 15.810, 41.794
-142.929, -347.149, 15.784, 41.827
-143.131, -347.634, 15.758, 41.860
-143.335, -348.117, 15.731, 41.893
-143.541, -348.599, 15.704, 41.926
-143.748, -349.078, 15.677, 41.959
-143.958, -349.556, 15.651, 41.992
-144.169, -350.033, 15.624, 42.025
-144.381, -350.507, 15.597, 42.058
-144.596, -350.980, 15.572, 42.091
-144.812, -351.451, 15.550, 42.124
-145.030, -351.921, 15.531, 42.157
-145.249, -352.390, 15.517, 42.190
-145.470, -352.857, 15.507, 42.223
-145.693, -353.323, 15.501, 42.256
-145.917, -353.789, 15.500, 42.289
-146.143, -354.254, 15.504, 42.322
-146.371, -354.718, 15.513, 42.355
-146.600, -355.182, 15.526, 42.388
-146.831, -355.646, 15.543, 42.421
-147.064, -356.110, 15.564, 42.454
-147.298, -356.574, 15.589, 42.487
-147.534, -357.038, 15.618, 42.520
-147.771, -357.502, 15.650, 42.553
-148.010, -357.967, 15.685, 42.586
-148.251, -358.433, 15.724, 42.619
-148.493, -358.899, 15.765, 42.652
-148.737, -359.366, 15.808, 42.685
-148.982, -359.834, 15.854, 42.718
-149.229, -360.303, 15.903, 42.751
-149.477, -360.773, 15.953, 42.784
-149.727, -361.244, 16.005, 42.817
-149.978, -361.717, 16.059, 42.850
-150.231, -362.190, 16.114, 42.883
-150.486, -362.665, 16.171, 42.916
-150.741, -363.142, 16.229, 42.949
-150.999, -363.619, 16.288, 42.982
-151.257, -364.099, 16.349, 43.015
-151.517, -364.580, 16.410, 43.048
-151.779, -365.062, 16.472, 43.081
-152.041, -365.546, 16.535, 43.114
-152.306, -366.032, 16.599, 43.147
-152.571, -366.519, 16.663, 43.180
-152.838, -367.008, 16.728, 43.213
-153.106, -367.499, 16.793, 43.246
-153.376, -367.992, 16.858, 43.279
-153.647, -368.486, 16.924, 43.312
-153.919, -368.982, 16.991, 43.345
-154.192, -369.480, 17.057, 43.378
-154.467, -369.980, 17.124, 43.411
-154.742, -370.482, 17.190, 43.444
-155.019, -370.986, 17.257, 43.477
-155.297, -371.491, 17.324, 43.510
-155.577, -371.999, 17.391, 43.543
-155.857, -372.508, 17.457, 43.576
-156.138, -373.019, 17.524, 43.609
-156.421, -373.533, 17.591, 43.642
-156.704, -374.048, 17.657, 43.675
-156.989, -374.565, 17.724, 43.708
-157.274, -375.084, 17.790, 43.741
-157.561, -375.605, 17.856, 43.774
-157.848, -376.128, 17.921, 43.807
-158.136, -376.654, 17.987, 43.840
-158.426, -377.181, 18.052, 43.873
-158.716, -377.710, 18.117, 43.906
-159.006, -378.241, 18.182, 43.939
-159.298, -378.774, 18.247, 43.972
-159.590, -379.309, 18.311, 44.005
-159.883, -379.846, 18.375, 44.038
-160.177, -380.386, 18.439, 44.071
-160.472, -380.927, 18.502, 44.104
-160.767, -381.470, 18.565, 44.137
-161.063, -382.016, 18.628, 44.170
-161.359, -382.563, 18.691, 44.203
-161.656, -383.113, 18.754, 44.236
-161.953, -383.664, 18.816, 44.269
-162.251, -384.218, 18.878, 44.302
-162.549, -384.774, 18.940, 44.335
-162.848, -385.332, 19.002, 44.368
-163.147, -385.892, 19.063, 44.401
-163.447, -386.454, 19.124, 44.434
-163.747, -387.018, 19.185, 44.467
-164.047, -387.585, 19.246, 44.500
-164.348, -388.153, 19.307, 44.533
-164.648, -388.724, 19.368, 44.566
-164.949, -389.297, 19.428, 44.599
-165.250, -389.872, 19.488, 44.632
-165.552, -390.449, 19.549, 44.665
-165.853, -391.028, 19.609, 44.698
-166.154, -391.610, 19.669, 44.731
-166.456, -392.194, 19.729, 44.764
-166.757, -392.780, 19.789, 44.797
-167.059, -393.369, 19.849, 44.830
-167.360, -393.959, 19.909, 44.863
-167.662, -394.552, 19.969, 44.896
-167.963, -395.147, 20.029, 44.929
-168.264, -395.745, 20.089, 44.962
-168.565, -396.345, 20.148, 44.995
-168.866, -396.947, 20.208, 45.028
-169.167, -397.551, 20.268, 45.061
-169.467, -398.158, 20.328, 45.094
-169.768, -398.767, 20.388, 45.127
-170.067, -399.379, 20.448, 45.160
-170.367, -399.993, 20.508, 45.193
-170.666, -400.609, 20.569, 45.226
-170.964, -401.228, 20.629, 45.259
-171.262, -401.849, 20.689, 45.292
-171.560, -402.473, 20.749, 45.325
-171.857, -403.100, 20.808, 45.358
-172.153, -403.728, 20.867, 45.391
-172.449, -404.359, 20.924, 45.424
-172.744, -404.993, 20.981, 45.457
-173.038, -405.629, 21.035, 45.490
-173.331, -406.267, 21.086, 45.523
-173.623, -406.908, 21.135, 45.556
-173.914, -407.551, 21.181, 45.589
-174.204, -408.195, 21.222, 45.622
-174.493, -408.842, 21.258, 45.655
-174.780, -409.490, 21.289, 45.688
-175.066, -410.140, 21.314, 45.721
-175.351, -410.791, 21.331, 45.754
-175.633, -411.444, 21.340, 45.787
-175.914, -412.097, 21.341, 45.820
-176.192, -412.751, 21.334, 45.853
-176.468, -413.405, 21.317, 45.886
-176.742, -414.060, 21.291, 45.919
-177.013, -414.714, 21.256, 45.952
-177.281, -415.368, 21.214, 45.985
-177.547, -416.022, 21.164, 46.018
-177.809, -416.674, 21.107, 46.051
-178.068, -417.326, 21.044, 46.084
-178.324, -417.977, 20.976, 46.117
-178.576, -418.626, 20.904, 46.150
